,Unnamed: 0,budget,gross,opening_gross,opening_theaters,rating,season,studio,title,year,mpaa_new
638,1205537,0.0,0.0,0.0,3.0,2.0,1,42,Jack Ryan: Shadow Recruit,2014,1
639,2265398,0.0,0.0,0.0,0.0,2.0,2,32,Drinking Buddies,2013,2
640,1161418,0.0,0.0,0.0,0.0,2.0,3,21,Gentlemen Broncos,2009,1
641,2103281,1.0,1.0,2.0,4.0,4.0,2,20,Dawn of the Planet of the Apes,2014,1
642,795441,0.0,0.0,0.0,0.0,3.0,1,53,Winter in Wartime,2011,2
643,1568338,0.0,0.0,0.0,3.0,3.0,1,27,Man on a Ledge,2012,1
644,1656190,0.0,0.0,0.0,2.0,3.0,1,28,Safe ,2012,2
645,1792647,0.0,0.0,0.0,0.0,3.0,0,42,Cirque Du Soleil: Worlds Away,2012,0
646,2333784,1.0,0.0,0.0,3.0,2.0,2,28,The Expendables 3,2014,1
647,1242460,0.0,0.0,0.0,0.0,3.0,0,36,We Need to Talk About Kevin,2011,2
648,1245526,0.0,0.0,0.0,3.0,3.0,3,57,Red,2010,1
649,1748179,0.0,0.0,0.0,0.0,2.0,2,31,Red Lights ,2012,2
650,1826590,0.0,0.0,0.0,2.0,2.0,1,51,About Last Night ,2014,2
651,1648179,0.0,0.0,0.0,3.0,3.0,3,56,Here Comes the Boom,2012,0
652,1517489,0.0,0.0,0.0,3.0,0.0,2,65,Spy Kids: All the Time in the World,2011,0
653,1605803,0.0,0.0,0.0,0.0,2.0,2,29,Last Ride,2012,1
654,1148204,0.0,0.0,0.0,3.0,3.0,2,66,Orphan,2009,2
655,472033,0.0,0.0,0.0,1.0,3.0,2,19,9,2009,1
656,1477837,0.0,0.0,0.0,0.0,3.0,1,21,Cedar Rapids,2011,2
657,3063516,0.0,0.0,0.0,3.0,3.0,3,42,Jackass Presents: Bad Grandpa,2013,2
658,1979320,0.0,0.0,0.0,0.0,4.0,2,61,Rush ,2013,2
659,2278388,0.0,0.0,0.0,0.0,4.0,1,21,The Grand Budapest Hotel,2014,2
660,1054606,0.0,0.0,0.0,0.0,3.0,0,53,The Imaginarium of Doctor Parnassus,2009,1
661,1549572,0.0,0.0,0.0,0.0,3.0,2,21,Another Earth,2011,1
662,1038686,0.0,0.0,0.0,2.0,2.0,1,51,Legion ,2010,2
663,1458175,0.0,0.0,0.0,2.0,3.0,3,28,The Next Three Days,2010,1
664,1175709,0.0,0.0,0.0,0.0,3.0,0,32,All Good Things,2010,2
665,1477715,0.0,0.0,0.0,3.0,3.0,3,56,Michael Jackson's This Is It,2009,0
666,1111422,1.0,0.0,0.0,3.0,3.0,2,56,The Taking of Pelham 1 2 3,2009,2
667,1939659,0.0,0.0,0.0,3.0,2.0,3,51,Carrie ,2013,2
668,1231580,0.0,1.0,1.0,4.0,1.0,0,20,Alvin and the Chipmunks: The Squeakquel,2009,0
669,1231583,0.0,0.0,0.0,3.0,3.0,3,66,Due Date,2010,2
670,1231587,0.0,0.0,0.0,3.0,3.0,1,30,Hot Tub Time Machine,2010,2
671,1821549,0.0,0.0,0.0,0.0,4.0,3,42,Nebraska,2013,2
672,2609912,0.0,0.0,0.0,0.0,3.0,2,27,Kevin Hart: Let Me Explain,2013,2
673,1650043,0.0,0.0,0.0,3.0,3.0,1,20,Diary of a Wimpy Kid: Rodrick Rules,2011,0
674,1692486,0.0,0.0,0.0,0.0,3.0,0,53,Carnage ,2011,2
675,1716777,0.0,0.0,0.0,2.0,3.0,2,11,People Like Us,2012,1
676,359950,1.0,0.0,0.0,3.0,3.0,0,20,The Secret Life of Walter Mitty,2013,0
677,1321509,0.0,0.0,0.0,2.0,2.0,1,51,Death at a Funeral ,2010,2
678,1647668,0.0,0.0,0.0,3.0,3.0,1,11,Million Dollar Arm,2014,0
679,1020072,0.0,0.0,0.0,0.0,3.0,0,42,Selma,2014,1
680,1267297,1.0,0.0,0.0,4.0,2.0,2,42,Hercules ,2014,1
681,1758692,0.0,0.0,0.0,0.0,3.0,3,43,Like Crazy,2011,1
682,327597,0.0,0.0,0.0,2.0,4.0,1,19,Coraline,2009,0
683,337692,0.0,0.0,0.0,0.0,2.0,1,22,The Road ,2012,2
684,817230,0.0,0.0,1.0,4.0,2.0,1,66,Valentine's Day,2010,1
685,913354,0.0,0.0,0.0,2.0,2.0,0,51,Armored,2009,1
686,1397280,0.0,0.0,1.0,4.0,3.0,3,20,Taken 2,2012,1
687,1288558,0.0,0.0,0.0,3.0,3.0,1,60,Evil Dead ,2013,2
688,1366344,0.0,0.0,0.0,3.0,2.0,0,20,The Sitter,2011,2
689,1229238,1.0,1.0,0.0,0.0,3.0,0,42,Mission: Impossible - Ghost Protocol,2011,1
690,1411697,0.0,1.0,2.0,4.0,3.0,1,66,The Hangover Part II,2011,2
691,2125435,0.0,0.0,0.0,0.0,3.0,2,21,Beasts of the Southern Wild,2012,1
692,1376213,0.0,0.0,0.0,0.0,2.0,1,58,The Adventurer: The Curse of the Midas Box,2014,0
693,1524137,0.0,0.0,0.0,3.0,3.0,1,61,Contraband,2012,2
694,1078912,1.0,1.0,1.0,4.0,2.0,1,20,Night at the Museum: Battle of the Smithsonian,2009,0
695,1091191,0.0,0.0,0.0,0.0,4.0,0,61,Lone Survivor,2013,2
696,901476,0.0,0.0,0.0,3.0,2.0,1,20,Bride Wars,2009,0
697,1756427,0.0,0.0,0.0,0.0,0.0,1,32,Rubber,2011,2
698,1007018,0.0,0.0,0.0,0.0,2.0,2,6,The Open Road,2009,1
699,1535612,0.0,0.0,0.0,0.0,2.0,3,6,The Son of No One,2011,2
700,2515086,0.0,0.0,0.0,3.0,1.0,2,60,One Direction: This is Us,2013,0
701,821642,0.0,0.0,0.0,2.0,3.0,1,38,The Soloist,2009,1
702,1017451,0.0,0.0,0.0,0.0,3.0,1,7,The Runaways,2010,2
703,810784,0.0,0.0,0.0,0.0,3.0,2,7,Bright Star,2009,0
704,1985017,0.0,0.0,0.0,1.0,2.0,3,3,Atlas Shrugged: Part II,2012,1
705,1596365,0.0,0.0,0.0,3.0,3.0,1,12,The Woman in Black,2012,1
706,1621039,0.0,0.0,0.0,4.0,2.0,3,49,Free Birds,2013,0
707,1212419,0.0,0.0,0.0,0.0,3.0,3,66,Hereafter,2010,1
708,1625346,0.0,0.0,0.0,0.0,3.0,0,42,Young Adult,2011,2
709,1216491,0.0,0.0,0.0,0.0,3.0,3,19,Kill the Messenger,2014,2
710,1321870,0.0,0.0,0.0,3.0,3.0,1,66,Gangster Squad,2013,2
711,814335,0.0,0.0,0.0,3.0,2.0,3,51,The Stepfather ,2009,1
712,1341167,0.0,0.0,0.0,0.0,3.0,3,14,Four Lions,2010,2
713,804497,0.0,0.0,0.0,0.0,3.0,3,19,It's Kind of a Funny Story,2010,1
714,1634003,0.0,0.0,0.0,0.0,3.0,2,22,Underdogs,2013,0
715,905372,0.0,0.0,0.0,3.0,2.0,3,61,The Thing ,2011,2
716,1075417,0.0,0.0,0.0,3.0,2.0,1,11,Race to Witch Mountain,2009,0
717,1103153,0.0,0.0,0.0,3.0,2.0,2,28,Killers,2010,1
718,1045658,0.0,0.0,0.0,0.0,4.0,3,68,Silver Linings Playbook,2012,2
719,889573,0.0,0.0,0.0,2.0,2.0,2,33,The Switch,2010,1
720,1226273,0.0,0.0,0.0,3.0,3.0,1,66,Edge of Darkness,2010,2
721,1226271,0.0,0.0,0.0,0.0,4.0,3,53,The Damned United,2009,2
722,1572315,0.0,0.0,0.0,2.0,1.0,1,28,Texas Chainsaw 3D,2013,2
723,401729,3.0,0.0,0.0,4.0,3.0,1,11,John Carter,2012,1
724,1743720,0.0,0.0,0.0,0.0,3.0,1,53,POM Wonderful Presents: The Greatest Movie Ever Sold,2011,1
725,1454029,0.0,1.0,0.0,2.0,4.0,2,11,The Help,2011,1
726,1285016,0.0,0.0,0.0,3.0,4.0,3,56,The Social Network,2010,1
727,2713180,0.0,0.0,0.0,3.0,4.0,3,56,Fury ,2014,2
728,380510,1.0,0.0,0.0,0.0,3.0,0,38,The Lovely Bones,2009,1
729,1399103,2.0,2.0,2.0,4.0,3.0,2,38,Transformers: Dark of the Moon,2011,1
730,1605783,0.0,0.0,0.0,0.0,4.0,1,53,Midnight in Paris,2011,1
731,1907639,0.0,0.0,0.0,0.0,2.0,2,47,Hardflip,2012,1
732,1462054,0.0,0.0,0.0,1.0,2.0,1,64,Letters to God,2010,0
733,1418377,0.0,0.0,0.0,3.0,2.0,1,28,"I, Frankenstein",2014,1
734,1790886,1.0,0.0,0.0,3.0,2.0,2,66,The Campaign,2012,2
735,1790885,0.0,0.0,0.0,0.0,3.0,0,56,Zero Dark Thirty,2012,2
736,1515091,1.0,1.0,1.0,4.0,3.0,0,66,Sherlock Holmes: A Game of Shadows,2011,1
737,1563738,0.0,0.0,0.0,1.0,3.0,2,19,One Day,2011,1
738,1041804,1.0,0.0,0.0,0.0,1.0,3,22,The Nutcracker in 3D,2010,0
739,1408253,0.0,0.0,1.0,2.0,2.0,1,61,Ride Along,2014,1
740,1086772,0.0,0.0,0.0,3.0,3.0,1,66,Blended,2014,1
741,1640484,0.0,0.0,0.0,2.0,2.0,1,60,Jumping the Broom,2011,1
742,1555064,0.0,0.0,0.0,0.0,3.0,0,51,Country Strong,2010,1
743,2011159,0.0,0.0,0.0,2.0,2.0,2,51,No Good Deed ,2014,1
744,1003034,0.0,0.0,0.0,0.0,3.0,1,24,Perrier's Bounty,2010,2
745,1007029,0.0,0.0,0.0,0.0,3.0,0,68,The Iron Lady,2011,1
746,1855325,0.0,0.0,0.0,3.0,2.0,2,51,Resident Evil: Retribution,2012,2
747,1981677,0.0,0.0,0.0,0.0,3.0,2,61,Pitch Perfect,2012,1
748,1287468,0.0,0.0,0.0,4.0,1.0,2,66,Cats & Dogs: The Revenge of Kitty Galore,2010,0
749,2083383,0.0,0.0,0.0,3.0,3.0,2,66,Trouble with the Curve,2012,1
750,765446,0.0,0.0,0.0,3.0,2.0,1,68,Escape From Planet Earth,2013,0
751,1480656,0.0,0.0,0.0,0.0,1.0,1,24,Polisse,2012,2
752,1646971,1.0,1.0,1.0,4.0,4.0,2,20,How to Train Your Dragon 2,2014,0
753,1270262,0.0,0.0,0.0,0.0,3.0,2,28,The Devil's Double,2011,2
754,1222817,0.0,0.0,0.0,3.0,2.0,2,56,Zookeeper,2011,0
755,1210819,3.0,0.0,0.0,4.0,3.0,2,11,The Lone Ranger,2013,1
756,1742044,0.0,0.0,0.0,3.0,3.0,2,66,Jersey Boys,2014,2
757,1321860,0.0,0.0,0.0,0.0,3.0,1,57,The Beaver,2011,1
758,2267998,0.0,1.0,1.0,3.0,4.0,3,20,Gone Girl,2014,2
759,1710396,0.0,0.0,0.0,3.0,2.0,1,66,Joyful Noise,2012,1
760,1633356,0.0,0.0,0.0,3.0,1.0,2,49,Shark Night 3D,2011,1
761,1336608,0.0,0.0,0.0,3.0,2.0,2,67,Rock of Ages,2012,1
762,1194417,0.0,0.0,0.0,0.0,2.0,0,5,Casino Jack,2010,2
763,775552,0.0,0.0,0.0,3.0,2.0,2,20,Aliens in the Attic,2009,0
764,1840417,0.0,0.0,0.0,3.0,3.0,2,12,The Words,2012,1
765,480687,0.0,0.0,0.0,3.0,2.0,1,67,Hall Pass,2011,2
766,1904996,0.0,0.0,0.0,2.0,2.0,1,17,Parker,2013,2
767,2884206,0.0,0.0,0.0,0.0,3.0,2,21,I Origins,2014,2
768,2361700,0.0,0.0,0.0,0.0,4.0,3,29,Antarctica: A Year on Ice,2014,0
769,1571249,0.0,0.0,0.0,0.0,3.0,2,44,The Skeleton Twins,2014,2
770,1659337,0.0,0.0,0.0,0.0,4.0,2,27,The Perks of Being a Wallflower,2012,1
771,492389,0.0,0.0,0.0,3.0,0.0,1,57,Furry Vengeance,2010,0
772,1583420,0.0,0.0,0.0,3.0,2.0,2,61,Larry Crowne,2011,1
773,1583421,1.0,0.0,1.0,4.0,2.0,1,42,G.I. Joe: Retaliation,2013,1
774,816711,2.0,1.0,1.0,4.0,3.0,2,42,World War Z,2013,1
775,2170593,0.0,0.0,0.0,0.0,3.0,3,68,St. Vincent,2014,1
776,448694,1.0,0.0,0.0,4.0,3.0,3,38,Puss in Boots,2011,0
777,1622979,0.0,0.0,0.0,3.0,2.0,2,67,Final Destination 5,2011,2
778,1058017,0.0,0.0,0.0,1.0,3.0,3,66,The Invention of Lying,2009,1
779,758746,0.0,0.0,1.0,3.0,2.0,1,67,Friday the 13th ,2009,2
780,1057500,0.0,0.0,0.0,2.0,3.0,0,66,Invictus,2009,1
781,1243957,1.0,0.0,0.0,3.0,2.0,0,56,The Tourist,2010,1
782,1911644,0.0,0.0,0.0,2.0,3.0,1,60,The Call,2013,2
783,1686018,0.0,0.0,0.0,1.0,0.0,2,9,Creature ,2011,2
784,1615065,0.0,0.0,0.0,2.0,3.0,2,61,Savages ,2012,2
785,2051894,0.0,0.0,0.0,0.0,2.0,1,23,Home Run,2013,1
786,1366365,0.0,0.0,0.0,1.0,1.0,2,27,The Cold Light of Day,2012,1
787,2209418,0.0,0.0,0.0,0.0,4.0,1,53,Before Midnight,2013,2
788,1924429,0.0,0.0,0.0,0.0,3.0,1,21,Trance,2013,2
789,1690953,0.0,2.0,2.0,4.0,3.0,2,61,Despicable Me 2,2013,0
790,1872194,0.0,0.0,0.0,3.0,3.0,3,66,The Judge,2014,2
791,1125929,0.0,0.0,0.0,0.0,2.0,2,15,Love Ranch,2010,2
792,1124035,0.0,0.0,0.0,2.0,3.0,3,56,The Ides of March,2011,2
793,1599348,0.0,0.0,1.0,3.0,3.0,1,61,Safe House,2012,2
794,1484522,0.0,0.0,0.0,0.0,3.0,2,46,8: The Mormon Proposition,2010,2
795,1981115,1.0,1.0,2.0,4.0,3.0,3,11,Thor: The Dark World,2013,1
796,1877832,2.0,1.0,2.0,4.0,4.0,1,20,X-Men: Days of Future Past,2014,0
797,386117,1.0,0.0,0.0,4.0,3.0,3,66,Where the Wild Things Are,2009,0
798,1212436,0.0,0.0,0.0,3.0,2.0,1,12,The Back-Up Plan,2010,1
799,1176740,0.0,0.0,0.0,0.0,3.0,2,19,Away We Go,2009,2
800,1183923,0.0,0.0,0.0,0.0,3.0,3,23,Welcome to the Rileys,2010,2
801,2404311,0.0,0.0,0.0,3.0,3.0,2,49,The Family ,2013,2
802,2377322,0.0,0.0,0.0,3.0,2.0,2,51,Deliver Us From Evil,2014,2
803,1080016,1.0,1.0,1.0,4.0,3.0,2,20,Ice Age: Dawn of the Dinosaurs,2009,0
804,450405,0.0,0.0,0.0,3.0,2.0,3,61,Cirque du Freak: The Vampire's Assistant,2009,1
805,1405365,0.0,0.0,0.0,0.0,3.0,2,53,Celeste and Jesse Forever,2012,2
806,1152836,1.0,0.0,0.0,3.0,3.0,2,61,Public Enemies,2009,2
807,2281587,0.0,0.0,0.0,3.0,3.0,1,11,Muppets Most Wanted,2014,0
808,1100119,0.0,0.0,0.0,3.0,1.0,2,66,Shorts,2009,0
809,1596346,0.0,0.0,0.0,2.0,3.0,1,60,Soul Surfer,2011,0
810,1596343,1.0,1.0,2.0,4.0,3.0,1,61,Fast Five,2011,1
811,1046173,2.0,1.0,1.0,4.0,2.0,2,42,G.I. Joe: The Rise of Cobra,2009,1
812,1233227,0.0,0.0,0.0,3.0,2.0,3,28,Saw VI,2009,2
813,438488,2.0,0.0,1.0,3.0,3.0,1,66,Terminator Salvation,2009,1
814,2304771,0.0,0.0,0.0,0.0,3.0,3,68,Mandela: Long Walk to Freedom,2013,1
